Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Classification
1657	Spectrogram 1	1	67076.883750000	67077.980250000	34.0	120.0	1.0000	
1658	Spectrogram 1	1	67111.385250000	67114.878750000	34.0	120.0	0.9708	
1659	Spectrogram 1	1	67117.811250000	67119.315750000	34.0	120.0	1.0000	
1660	Spectrogram 1	1	67130.076750000	67132.881750000	34.0	120.0	1.0000	
1661	Spectrogram 1	1	67136.604750000	67140.123750000	34.0	120.0	1.0000	
1662	Spectrogram 1	1	67144.968750000	67146.677250000	34.0	120.0	1.0000	
1663	Spectrogram 1	1	67156.214250000	67157.463750000	34.0	120.0	1.0000	
1664	Spectrogram 1	1	67157.718750000	67159.070250000	34.0	120.0	0.8491	
1665	Spectrogram 1	1	67163.175750000	67165.725750000	34.0	120.0	0.9500	
1666	Spectrogram 1	1	67166.133750000	67168.352250000	34.0	120.0	0.8966	
1667	Spectrogram 1	1	67169.346750000	67172.177250000	34.0	120.0	1.0000	
1668	Spectrogram 1	1	67180.260750000	67182.708750000	34.0	120.0	1.0000	
1669	Spectrogram 1	1	67221.417750000	67225.344750000	34.0	120.0	1.0000	
1670	Spectrogram 1	1	67245.923250000	67248.575250000	34.0	120.0	1.0000	
1671	Spectrogram 1	1	67277.874750000	67280.858250000	34.0	120.0	0.9402	
1672	Spectrogram 1	1	67288.074750000	67289.375250000	34.0	120.0	0.9020	
1673	Spectrogram 1	1	67290.344250000	67292.129250000	34.0	120.0	0.8571	
1674	Spectrogram 1	1	67320.408750000	67321.683750000	34.0	120.0	0.8600	
1675	Spectrogram 1	1	67361.871750000	67365.569250000	34.0	120.0	1.0000	
1676	Spectrogram 1	1	67403.232750000	67407.363750000	34.0	120.0	1.0000	
1677	Spectrogram 1	1	67413.993750000	67415.243250000	34.0	120.0	0.6531	
1678	Spectrogram 1	1	67439.060250000	67443.420750000	34.0	120.0	1.0000	
1679	Spectrogram 1	1	67474.377750000	67478.865750000	34.0	120.0	1.0000	
1680	Spectrogram 1	1	67516.401750000	67522.011750000	34.0	120.0	0.9864	
1681	Spectrogram 1	1	67561.485750000	67566.509250000	34.0	120.0	1.0000	
1682	Spectrogram 1	1	67855.143750000	67856.571750000	34.0	120.0	1.0000	
1683	Spectrogram 1	1	67877.991750000	67879.572750000	34.0	120.0	0.8871	
1684	Spectrogram 1	1	67955.460750000	67957.704750000	34.0	120.0	0.9545	
1685	Spectrogram 1	1	68156.859750000	68157.879750000	34.0	120.0	0.7750	
1686	Spectrogram 1	1	68158.287750000	68160.480750000	34.0	120.0	0.8256	
1687	Spectrogram 1	1	68222.343750000	68223.567750000	34.0	120.0	0.8958	
1688	Spectrogram 1	1	68248.047750000	68249.195250000	34.0	120.0	0.8444	
1689	Spectrogram 1	1	68500.268250000	68502.257250000	34.0	120.0	0.9359	
1690	Spectrogram 1	1	68611.065750000	68614.176750000	34.0	120.0	0.9754	
1691	Spectrogram 1	1	68655.155250000	68656.710750000	34.0	120.0	0.9016	
1692	Spectrogram 1	1	68660.025750000	68661.377250000	34.0	120.0	1.0000	
1693	Spectrogram 1	1	68662.218750000	68663.570250000	34.0	120.0	0.9245	
1694	Spectrogram 1	1	68782.502250000	68783.828250000	34.0	120.0	0.8654	
1695	Spectrogram 1	1	68790.330750000	68791.580250000	34.0	120.0	0.9592	
1696	Spectrogram 1	1	68805.044250000	68806.497750000	34.0	120.0	0.7719	
1697	Spectrogram 1	1	68887.409250000	68889.908250000	34.0	120.0	0.8265	
1698	Spectrogram 1	1	68930.963250000	68932.161750000	34.0	120.0	0.9149	
1699	Spectrogram 1	1	68932.595250000	68935.425750000	34.0	120.0	1.0000	
1700	Spectrogram 1	1	68998.920750000	69000.170250000	34.0	120.0	0.8571	
1701	Spectrogram 1	1	69001.368750000	69002.490750000	34.0	120.0	0.5682	
1702	Spectrogram 1	1	69056.499750000	69059.304750000	34.0	120.0	0.6818	
1703	Spectrogram 1	1	69164.772750000	69166.302750000	34.0	120.0	0.6167	
1704	Spectrogram 1	1	69182.597250000	69185.835750000	34.0	120.0	0.9685	
1705	Spectrogram 1	1	69186.600750000	69191.267250000	34.0	120.0	1.0000	
1706	Spectrogram 1	1	69398.123250000	69399.194250000	34.0	120.0	1.0000	
1707	Spectrogram 1	1	69399.525750000	69405.212250000	34.0	120.0	1.0000	
1708	Spectrogram 1	1	69428.187750000	69429.284250000	34.0	120.0	1.0000	
1709	Spectrogram 1	1	69638.537250000	69640.194750000	34.0	120.0	0.9538	
1710	Spectrogram 1	1	69644.631750000	69645.779250000	34.0	120.0	0.8222	
1711	Spectrogram 1	1	69759.407250000	69760.427250000	34.0	120.0	0.9750	
1712	Spectrogram 1	1	69883.158750000	69884.433750000	34.0	120.0	0.6600	
1713	Spectrogram 1	1	69952.595250000	69953.717250000	34.0	120.0	0.8864	
1714	Spectrogram 1	1	69954.303750000	69957.287250000	34.0	120.0	0.8291	
1715	Spectrogram 1	1	69960.882750000	69963.330750000	34.0	120.0	0.8125	
1716	Spectrogram 1	1	69964.988250000	69966.186750000	34.0	120.0	0.7021	
1717	Spectrogram 1	1	69991.686750000	69993.063750000	34.0	120.0	0.7222	
1718	Spectrogram 1	1	70072.827750000	70074.281250000	34.0	120.0	0.9474	
1719	Spectrogram 1	1	70077.264750000	70081.268250000	34.0	120.0	0.9554	
1720	Spectrogram 1	1	70176.816750000	70178.040750000	34.0	120.0	0.9375	
1721	Spectrogram 1	1	70271.319750000	70272.416250000	34.0	120.0	0.6512	
1722	Spectrogram 1	1	70299.624750000	70302.123750000	34.0	120.0	0.8980	
1723	Spectrogram 1	1	70304.240250000	70306.433250000	34.0	120.0	0.7093	
1724	Spectrogram 1	1	70340.399250000	70342.235250000	34.0	120.0	0.8194	
1725	Spectrogram 1	1	70412.513250000	70415.445750000	34.0	120.0	0.9043	
1726	Spectrogram 1	1	70416.185250000	70417.613250000	34.0	120.0	1.0000	
1727	Spectrogram 1	1	70435.539750000	70436.610750000	34.0	120.0	0.5952	
1728	Spectrogram 1	1	70460.861250000	70462.034250000	34.0	120.0	0.9130	
1729	Spectrogram 1	1	70472.030250000	70473.560250000	34.0	120.0	0.7500	
1730	Spectrogram 1	1	70474.605750000	70476.977250000	34.0	120.0	0.7097	
1731	Spectrogram 1	1	70502.120250000	70504.160250000	34.0	120.0	0.7500	
1732	Spectrogram 1	1	70505.664750000	70507.806750000	34.0	120.0	0.7619	
1733	Spectrogram 1	1	70511.657250000	70513.263750000	34.0	120.0	0.6825	
1734	Spectrogram 1	1	70530.501750000	70531.572750000	34.0	120.0	0.5714	
1735	Spectrogram 1	1	70537.106250000	70541.823750000	34.0	120.0	0.9514	
1736	Spectrogram 1	1	70542.180750000	70543.430250000	34.0	120.0	0.8980	
1737	Spectrogram 1	1	70544.883750000	70547.178750000	34.0	120.0	0.8111	
1738	Spectrogram 1	1	70592.670750000	70594.353750000	34.0	120.0	0.8939	
1739	Spectrogram 1	1	70669.961250000	70671.210750000	34.0	120.0	0.9184	
1740	Spectrogram 1	1	70674.933750000	70677.534750000	34.0	120.0	0.8922	
1741	Spectrogram 1	1	70795.395750000	70796.517750000	34.0	120.0	0.8636	
1742	Spectrogram 1	1	70889.694750000	70891.173750000	34.0	120.0	0.6724	
1743	Spectrogram 1	1	71087.982750000	71089.869750000	34.0	120.0	0.7703	
1744	Spectrogram 1	1	71117.384250000	71119.551750000	34.0	120.0	0.8706	
1745	Spectrogram 1	1	71144.618250000	71145.765750000	34.0	120.0	1.0000	
1746	Spectrogram 1	1	71187.356250000	71188.401750000	34.0	120.0	0.8780	
1747	Spectrogram 1	1	71320.721250000	71321.766750000	34.0	120.0	1.0000	
1748	Spectrogram 1	1	71399.286750000	71400.434250000	34.0	120.0	0.8222	
1749	Spectrogram 1	1	71558.891250000	71560.472250000	34.0	120.0	1.0000	
1750	Spectrogram 1	1	71591.505750000	71592.653250000	34.0	120.0	0.8222	
1751	Spectrogram 1	1	71615.985750000	71618.178750000	34.0	120.0	0.8140	
1752	Spectrogram 1	1	71667.878250000	71670.045750000	34.0	120.0	0.8706	
1753	Spectrogram 1	1	71700.798750000	71703.246750000	34.0	120.0	0.9375	
1754	Spectrogram 1	1	71760.111750000	71761.208250000	34.0	120.0	1.0000	
1755	Spectrogram 1	1	71788.365750000	71789.411250000	34.0	120.0	1.0000	
1756	Spectrogram 1	1	71848.316250000	71851.146750000	34.0	120.0	0.9459	
1757	Spectrogram 1	1	71882.817750000	71883.888750000	34.0	120.0	1.0000	
1758	Spectrogram 1	1	71884.730250000	71885.826750000	34.0	120.0	0.8140	
1759	Spectrogram 1	1	71887.025250000	71888.096250000	34.0	120.0	0.7857	
1760	Spectrogram 1	1	71935.475250000	71941.161750000	34.0	120.0	0.9686	
1761	Spectrogram 1	1	72065.295750000	72066.596250000	34.0	120.0	1.0000	
1762	Spectrogram 1	1	72189.786750000	72191.214750000	34.0	120.0	0.9286	
1763	Spectrogram 1	1	72192.056250000	72193.892250000	34.0	120.0	0.9167	
1764	Spectrogram 1	1	72216.179250000	72217.658250000	34.0	120.0	0.8793	
1765	Spectrogram 1	1	72280.235250000	72283.320750000	34.0	120.0	1.0000	
1766	Spectrogram 1	1	72406.817250000	72408.602250000	34.0	120.0	1.0000	
1767	Spectrogram 1	1	72413.217750000	72414.926250000	34.0	120.0	0.7463	
1768	Spectrogram 1	1	72421.479750000	72425.279250000	34.0	120.0	0.8255	
1769	Spectrogram 1	1	72468.603750000	72471.077250000	34.0	120.0	0.9794	
1770	Spectrogram 1	1	72552.294750000	72553.391250000	34.0	120.0	0.7907	
1771	Spectrogram 1	1	72556.757250000	72561.831750000	34.0	120.0	0.9397	
1772	Spectrogram 1	1	72709.094250000	72710.114250000	34.0	120.0	0.8500	
1773	Spectrogram 1	1	72826.802250000	72832.284750000	34.0	120.0	0.9674	
1774	Spectrogram 1	1	72833.024250000	72834.452250000	34.0	120.0	0.9286	
1775	Spectrogram 1	1	72883.488750000	72884.687250000	34.0	120.0	1.0000	
1776	Spectrogram 1	1	72976.538250000	72977.813250000	34.0	120.0	1.0000	
1777	Spectrogram 1	1	72979.853250000	72985.335750000	34.0	120.0	1.0000	
1778	Spectrogram 1	1	73100.901750000	73102.508250000	34.0	120.0	0.9048	
1779	Spectrogram 1	1	73263.285750000	73264.305750000	34.0	120.0	0.8250	
1780	Spectrogram 1	1	73306.967250000	73310.511750000	34.0	120.0	1.0000	
1781	Spectrogram 1	1	73426.970250000	73428.474750000	34.0	120.0	0.8136	
1782	Spectrogram 1	1	73429.724250000	73430.999250000	34.0	120.0	0.8800	
1783	Spectrogram 1	1	73431.254250000	73432.350750000	34.0	120.0	0.8372	
1784	Spectrogram 1	1	73495.233750000	73496.279250000	34.0	120.0	0.8049	
1785	Spectrogram 1	1	73547.024250000	73550.594250000	34.0	120.0	0.9357	
1786	Spectrogram 1	1	73594.301250000	73596.188250000	34.0	120.0	0.9459	
1787	Spectrogram 1	1	73670.418750000	73671.515250000	34.0	120.0	0.6512	
1788	Spectrogram 1	1	73757.883750000	73759.184250000	34.0	120.0	1.0000	
1789	Spectrogram 1	1	73762.677750000	73763.723250000	34.0	120.0	0.8293	
1790	Spectrogram 1	1	73800.009750000	73805.339250000	34.0	120.0	1.0000	
1791	Spectrogram 1	1	73840.962750000	73842.135750000	34.0	120.0	1.0000	
1792	Spectrogram 1	1	73846.062750000	73847.694750000	34.0	120.0	0.8594	
1793	Spectrogram 1	1	73848.026250000	73849.505250000	34.0	120.0	0.8966	
1794	Spectrogram 1	1	73855.370250000	73858.277250000	34.0	120.0	0.9298	
1795	Spectrogram 1	1	73892.064750000	73896.323250000	34.0	120.0	1.0000	
1796	Spectrogram 1	1	73937.378250000	73940.973750000	34.0	120.0	1.0000	
1797	Spectrogram 1	1	73972.007250000	73973.639250000	34.0	120.0	0.8438	
1798	Spectrogram 1	1	73974.047250000	73976.163750000	34.0	120.0	0.7831	
1799	Spectrogram 1	1	74153.516250000	74155.122750000	34.0	120.0	0.6190	
1800	Spectrogram 1	1	74220.071250000	74224.814250000	34.0	120.0	0.9677	
1801	Spectrogram 1	1	74248.172250000	74249.217750000	34.0	120.0	1.0000	
1802	Spectrogram 1	1	74275.533750000	74276.630250000	34.0	120.0	1.0000	
1803	Spectrogram 1	1	74311.871250000	74313.911250000	34.0	120.0	0.8625	
1804	Spectrogram 1	1	74314.854750000	74316.180750000	34.0	120.0	1.0000	
1805	Spectrogram 1	1	74316.461250000	74321.918250000	34.0	120.0	0.9533	
1806	Spectrogram 1	1	74427.743250000	74429.528250000	34.0	120.0	0.8429	
1807	Spectrogram 1	1	74432.129250000	74433.480750000	34.0	120.0	0.7547	
1808	Spectrogram 1	1	74434.398750000	74435.775750000	34.0	120.0	0.9259	
1809	Spectrogram 1	1	74480.961750000	74482.950750000	34.0	120.0	0.9487	
1810	Spectrogram 1	1	74568.324750000	74569.370250000	34.0	120.0	1.0000	
1811	Spectrogram 1	1	74585.537250000	74586.659250000	34.0	120.0	0.6818	
1812	Spectrogram 1	1	74717.780250000	74718.851250000	34.0	120.0	0.8571	
1813	Spectrogram 1	1	74733.105750000	74735.706750000	34.0	120.0	1.0000	
1814	Spectrogram 1	1	74818.836750000	74819.984250000	34.0	120.0	1.0000	
1815	Spectrogram 1	1	74922.647250000	74925.044250000	34.0	120.0	0.9574	
1816	Spectrogram 1	1	74927.033250000	74929.098750000	34.0	120.0	1.0000	
1817	Spectrogram 1	1	75025.922250000	75027.732750000	34.0	120.0	1.0000	
1818	Spectrogram 1	1	75394.014750000	75396.692250000	34.0	120.0	0.7048	
1819	Spectrogram 1	1	75461.309250000	75462.584250000	34.0	120.0	1.0000	
1820	Spectrogram 1	1	75607.653750000	75609.770250000	34.0	120.0	0.9277	
1821	Spectrogram 1	1	75640.956750000	75642.104250000	34.0	120.0	0.8000	
1822	Spectrogram 1	1	75686.627250000	75688.820250000	34.0	120.0	0.9651	
1823	Spectrogram 1	1	75880.070250000	75881.702250000	34.0	120.0	0.9375	
1824	Spectrogram 1	1	75885.884250000	75888.587250000	34.0	120.0	0.7830	
1825	Spectrogram 1	1	75895.548750000	75898.914750000	34.0	120.0	0.9697	
1826	Spectrogram 1	1	75940.505250000	75942.188250000	34.0	120.0	0.7576	
1827	Spectrogram 1	1	76044.519750000	76046.738250000	34.0	120.0	0.9080	
1828	Spectrogram 1	1	76101.308250000	76106.229750000	34.0	120.0	0.9223	
1829	Spectrogram 1	1	76126.145250000	76127.190750000	34.0	120.0	1.0000	
1830	Spectrogram 1	1	76127.496750000	76130.225250000	34.0	120.0	1.0000	
1831	Spectrogram 1	1	76130.888250000	76132.673250000	34.0	120.0	1.0000	
1832	Spectrogram 1	1	76133.897250000	76135.019250000	34.0	120.0	0.9091	
1833	Spectrogram 1	1	76138.359750000	76141.623750000	34.0	120.0	0.9766	
1834	Spectrogram 1	1	76186.223250000	76188.416250000	34.0	120.0	0.9535	
1835	Spectrogram 1	1	76231.103250000	76233.092250000	34.0	120.0	0.8846	
1836	Spectrogram 1	1	76233.627750000	76238.166750000	34.0	120.0	0.9551	
1837	Spectrogram 1	1	76264.814250000	76266.063750000	34.0	120.0	1.0000	
1838	Spectrogram 1	1	76266.369750000	76271.138250000	34.0	120.0	0.8770	
1839	Spectrogram 1	1	76280.190750000	76281.669750000	34.0	120.0	0.8966	
1840	Spectrogram 1	1	76282.460250000	76284.857250000	34.0	120.0	0.8298	
1841	Spectrogram 1	1	76330.400250000	76332.159750000	34.0	120.0	0.9420	
1842	Spectrogram 1	1	76384.383750000	76390.733250000	34.0	120.0	0.9398	
1843	Spectrogram 1	1	76446.858750000	76448.669250000	34.0	120.0	0.8169	
1844	Spectrogram 1	1	76493.421750000	76496.838750000	34.0	120.0	0.9701	
1845	Spectrogram 1	1	76497.119250000	76498.955250000	34.0	120.0	1.0000	
1846	Spectrogram 1	1	76539.551250000	76541.157750000	34.0	120.0	0.8254	
1847	Spectrogram 1	1	76543.427250000	76545.926250000	34.0	120.0	0.9592	
1848	Spectrogram 1	1	76563.903750000	76564.923750000	34.0	120.0	1.0000	
1849	Spectrogram 1	1	76585.833750000	76589.888250000	34.0	120.0	0.8491	
1850	Spectrogram 1	1	76591.086750000	76595.319750000	34.0	120.0	0.9699	
1851	Spectrogram 1	1	76681.790250000	76685.156250000	34.0	120.0	1.0000	
1852	Spectrogram 1	1	76686.609750000	76689.618750000	34.0	120.0	1.0000	
1853	Spectrogram 1	1	76689.899250000	76692.602250000	34.0	120.0	0.9623	
1854	Spectrogram 1	1	76697.268750000	76699.104750000	34.0	120.0	0.8472	
1855	Spectrogram 1	1	76733.861250000	76735.467750000	34.0	120.0	0.7460	
1856	Spectrogram 1	1	76816.608750000	76818.827250000	34.0	120.0	0.7701	
1857	Spectrogram 1	1	76819.260750000	76821.020250000	34.0	120.0	0.9130	
1858	Spectrogram 1	1	76927.023750000	76931.001750000	34.0	120.0	0.9487	
1859	Spectrogram 1	1	76931.282250000	76932.327750000	34.0	120.0	1.0000	
1860	Spectrogram 1	1	76934.214750000	76935.336750000	34.0	120.0	1.0000	
1861	Spectrogram 1	1	77137.781250000	77144.360250000	34.0	120.0	0.9767	
1862	Spectrogram 1	1	77323.319250000	77324.696250000	34.0	120.0	1.0000	
1863	Spectrogram 1	1	77325.792750000	77331.147750000	34.0	120.0	1.0000	
1864	Spectrogram 1	1	77334.768750000	77339.307750000	34.0	120.0	1.0000	
1865	Spectrogram 1	1	77417.312250000	77419.097250000	34.0	120.0	0.8143	
1866	Spectrogram 1	1	77444.138250000	77445.693750000	34.0	120.0	1.0000	
1867	Spectrogram 1	1	77446.305750000	77447.427750000	34.0	120.0	0.9318	
1868	Spectrogram 1	1	77450.793750000	77452.043250000	34.0	120.0	1.0000	
1869	Spectrogram 1	1	77454.032250000	77455.817250000	34.0	120.0	1.0000	
1870	Spectrogram 1	1	77505.746250000	77510.820750000	34.0	120.0	0.9648	
1871	Spectrogram 1	1	77705.870250000	77710.664250000	34.0	120.0	0.9628	
1872	Spectrogram 1	1	77714.948250000	77716.121250000	34.0	120.0	0.8696	
1873	Spectrogram 1	1	77824.317750000	77830.284750000	34.0	120.0	0.9829	
1874	Spectrogram 1	1	77836.149750000	77837.297250000	34.0	120.0	1.0000	
1875	Spectrogram 1	1	77838.954750000	77840.867250000	34.0	120.0	0.9467	
1876	Spectrogram 1	1	77897.808750000	77898.828750000	34.0	120.0	1.0000	
1877	Spectrogram 1	1	78063.227250000	78064.476750000	34.0	120.0	0.8571	
1878	Spectrogram 1	1	78082.887750000	78087.911250000	34.0	120.0	0.9289	
1879	Spectrogram 1	1	78088.548750000	78095.255250000	34.0	120.0	0.9810	
1880	Spectrogram 1	1	78167.598750000	78168.695250000	34.0	120.0	0.8140	
1881	Spectrogram 1	1	78242.517750000	78244.149750000	34.0	120.0	0.6562	
1882	Spectrogram 1	1	78247.617750000	78249.810750000	34.0	120.0	0.7907	
1883	Spectrogram 1	1	78250.193250000	78251.901750000	34.0	120.0	0.7910	
1884	Spectrogram 1	1	78304.992750000	78306.242250000	34.0	120.0	0.9184	
1885	Spectrogram 1	1	78307.185750000	78310.449750000	34.0	120.0	0.9141	
1886	Spectrogram 1	1	78315.983250000	78317.207250000	34.0	120.0	1.0000	
1887	Spectrogram 1	1	78331.104750000	78332.354250000	34.0	120.0	0.8571	
1888	Spectrogram 1	1	78448.379250000	78451.133250000	34.0	120.0	0.9815	
1889	Spectrogram 1	1	78453.071250000	78454.397250000	34.0	120.0	0.8654	
1890	Spectrogram 1	1	78458.630250000	78460.823250000	34.0	120.0	0.9419	
1891	Spectrogram 1	1	78461.460750000	78462.939750000	34.0	120.0	0.8621	
1892	Spectrogram 1	1	78487.470750000	78489.026250000	34.0	120.0	0.8689	
1893	Spectrogram 1	1	78578.301750000	78579.576750000	34.0	120.0	0.6600	
1894	Spectrogram 1	1	78628.256250000	78630.117750000	34.0	120.0	0.7397	
1895	Spectrogram 1	1	78630.372750000	78631.469250000	34.0	120.0	0.7907	
1896	Spectrogram 1	1	78927.600750000	78928.799250000	34.0	120.0	0.8511	
1897	Spectrogram 1	1	79032.354750000	79034.624250000	34.0	120.0	0.8539	
1898	Spectrogram 1	1	79036.970250000	79038.933750000	34.0	120.0	1.0000	
1899	Spectrogram 1	1	79044.926250000	79046.022750000	34.0	120.0	0.6977	
1900	Spectrogram 1	1	79087.893750000	79089.168750000	34.0	120.0	1.0000	
1901	Spectrogram 1	1	79125.710250000	79128.132750000	34.0	120.0	1.0000	
1902	Spectrogram 1	1	79161.971250000	79164.342750000	34.0	120.0	0.9247	
1903	Spectrogram 1	1	79171.865250000	79173.854250000	34.0	120.0	0.8590	
1904	Spectrogram 1	1	79207.284750000	79209.987750000	34.0	120.0	0.9717	
1905	Spectrogram 1	1	79257.188250000	79258.845750000	34.0	120.0	1.0000	
1906	Spectrogram 1	1	79261.701750000	79268.076750000	34.0	120.0	0.9240	
1907	Spectrogram 1	1	79274.324250000	79276.364250000	34.0	120.0	1.0000	
1908	Spectrogram 1	1	79276.670250000	79278.608250000	34.0	120.0	1.0000	
1909	Spectrogram 1	1	79291.715250000	79294.214250000	34.0	120.0	0.8469	
1910	Spectrogram 1	1	79307.372250000	79309.182750000	34.0	120.0	0.7606	
1911	Spectrogram 1	1	79333.050750000	79335.651750000	34.0	120.0	0.8627	
1912	Spectrogram 1	1	79347.968250000	79353.170250000	34.0	120.0	0.9657	
1913	Spectrogram 1	1	79403.915250000	79405.037250000	34.0	120.0	1.0000	
1914	Spectrogram 1	1	79413.044250000	79415.670750000	34.0	120.0	0.9612	
1915	Spectrogram 1	1	79431.251250000	79434.081750000	34.0	120.0	0.8378	
1916	Spectrogram 1	1	79476.513750000	79478.222250000	34.0	120.0	0.8209	
1917	Spectrogram 1	1	79497.449250000	79498.775250000	34.0	120.0	1.0000	
1918	Spectrogram 1	1	79533.353250000	79534.577250000	34.0	120.0	0.8542	
1919	Spectrogram 1	1	79549.392750000	79550.718750000	34.0	120.0	1.0000	
1920	Spectrogram 1	1	79559.312250000	79560.408750000	34.0	120.0	0.9070	
1921	Spectrogram 1	1	79574.178750000	79576.065750000	34.0	120.0	1.0000	
1922	Spectrogram 1	1	79591.442250000	79594.425750000	34.0	120.0	0.8718	
1923	Spectrogram 1	1	79597.562250000	79598.990250000	34.0	120.0	0.7500	
1924	Spectrogram 1	1	79606.691250000	79608.807750000	34.0	120.0	0.9518	
1925	Spectrogram 1	1	79636.653750000	79638.336750000	34.0	120.0	0.8636	
1926	Spectrogram 1	1	79654.452750000	79657.079250000	34.0	120.0	0.9709	
1927	Spectrogram 1	1	79694.895750000	79696.196250000	34.0	120.0	0.9216	
1928	Spectrogram 1	1	79720.497750000	79721.517750000	34.0	120.0	0.7000	
1929	Spectrogram 1	1	79729.295250000	79731.003750000	34.0	120.0	1.0000	
1930	Spectrogram 1	1	79757.600250000	79761.603750000	34.0	120.0	0.9490	
1931	Spectrogram 1	1	79778.280750000	79782.105750000	34.0	120.0	0.9533	
1932	Spectrogram 1	1	79788.429750000	79793.555250000	34.0	120.0	0.9154	
1933	Spectrogram 1	1	79839.200250000	79843.637250000	34.0	120.0	0.9368	
1934	Spectrogram 1	1	79858.478250000	79860.620250000	34.0	120.0	0.8452	
1935	Spectrogram 1	1	79870.233750000	79873.217250000	34.0	120.0	0.9744	
1936	Spectrogram 1	1	79903.919250000	79905.117750000	34.0	120.0	0.8085	
1937	Spectrogram 1	1	79937.528250000	79938.650250000	34.0	120.0	0.6818	
1938	Spectrogram 1	1	79946.504250000	79947.906750000	34.0	120.0	0.9273	
1939	Spectrogram 1	1	79965.093750000	79966.215750000	34.0	120.0	0.8409	
1940	Spectrogram 1	1	79987.380750000	79988.400750000	34.0	120.0	0.7500	
1941	Spectrogram 1	1	80034.810750000	80035.958250000	34.0	120.0	0.7556	
1942	Spectrogram 1	1	80049.039750000	80050.365750000	34.0	120.0	0.9423	
1943	Spectrogram 1	1	80119.980750000	80121.230250000	34.0	120.0	1.0000	
1944	Spectrogram 1	1	80141.987250000	80143.185750000	34.0	120.0	0.9362	
1945	Spectrogram 1	1	80254.875750000	80259.363750000	34.0	120.0	1.0000	
1946	Spectrogram 1	1	80292.870750000	80294.579250000	34.0	120.0	1.0000	
1947	Spectrogram 1	1	80299.526250000	80303.070750000	34.0	120.0	1.0000	
1948	Spectrogram 1	1	80323.904250000	80327.117250000	34.0	120.0	0.8968	
1949	Spectrogram 1	1	80330.075250000	80333.517750000	34.0	120.0	0.9481	
1950	Spectrogram 1	1	80353.815750000	80357.691750000	34.0	120.0	0.9803	
1951	Spectrogram 1	1	80374.062750000	80376.026250000	34.0	120.0	1.0000	
1952	Spectrogram 1	1	80393.366250000	80394.488250000	34.0	120.0	0.7955	
1953	Spectrogram 1	1	80396.273250000	80397.522750000	34.0	120.0	0.6531	
1954	Spectrogram 1	1	80411.088750000	80412.440250000	34.0	120.0	0.7358	
1955	Spectrogram 1	1	80417.132250000	80421.033750000	34.0	120.0	0.9739	
1956	Spectrogram 1	1	80441.841750000	80442.963750000	34.0	120.0	0.6591	
1957	Spectrogram 1	1	80449.848750000	80453.291250000	34.0	120.0	1.0000	
1958	Spectrogram 1	1	80483.687250000	80486.543250000	34.0	120.0	0.9196	
1959	Spectrogram 1	1	80495.417250000	80497.916250000	34.0	120.0	0.9082	
1960	Spectrogram 1	1	80503.475250000	80507.300250000	34.0	120.0	1.0000	
1961	Spectrogram 1	1	80525.175750000	80526.195750000	34.0	120.0	0.8250	
1962	Spectrogram 1	1	80568.398250000	80574.645750000	34.0	120.0	0.8694	
1963	Spectrogram 1	1	80628.731250000	80629.802250000	34.0	120.0	1.0000	
1964	Spectrogram 1	1	80653.491750000	80657.291250000	34.0	120.0	0.9329	
1965	Spectrogram 1	1	80671.749750000	80673.917250000	34.0	120.0	0.8353	
1966	Spectrogram 1	1	80687.100750000	80688.299250000	34.0	120.0	1.0000	
1967	Spectrogram 1	1	80691.155250000	80694.164250000	34.0	120.0	0.9237	
1968	Spectrogram 1	1	80833.241250000	80835.026250000	34.0	120.0	1.0000	
1969	Spectrogram 1	1	80850.657750000	80853.666750000	34.0	120.0	0.7542	
1970	Spectrogram 1	1	80854.457250000	80855.706750000	34.0	120.0	0.9184	
1971	Spectrogram 1	1	80857.211250000	80859.225750000	34.0	120.0	0.8987	
1972	Spectrogram 1	1	80883.144750000	80885.592750000	34.0	120.0	1.0000	
1973	Spectrogram 1	1	80889.188250000	80892.069750000	34.0	120.0	1.0000	
1974	Spectrogram 1	1	80948.654250000	80949.954750000	34.0	120.0	1.0000	
1975	Spectrogram 1	1	80957.069250000	80958.267750000	34.0	120.0	1.0000	
1976	Spectrogram 1	1	80972.114250000	80973.720750000	34.0	120.0	1.0000	
1977	Spectrogram 1	1	80987.210250000	80988.434250000	34.0	120.0	0.8750	
1978	Spectrogram 1	1	81063.761250000	81064.908750000	34.0	120.0	0.8889	
1979	Spectrogram 1	1	81065.418750000	81066.770250000	34.0	120.0	1.0000	
1980	Spectrogram 1	1	81087.399750000	81088.470750000	34.0	120.0	0.7381	
1981	Spectrogram 1	1	81259.805250000	81261.768750000	34.0	120.0	1.0000	
1982	Spectrogram 1	1	81263.732250000	81265.338750000	34.0	120.0	0.7937	
1983	Spectrogram 1	1	81349.412250000	81350.559750000	34.0	120.0	0.8667	
1984	Spectrogram 1	1	81392.583750000	81395.031750000	34.0	120.0	1.0000	
1985	Spectrogram 1	1	81422.495250000	81425.045250000	34.0	120.0	1.0000	
1986	Spectrogram 1	1	81489.917250000	81491.702250000	34.0	120.0	0.8571	
1987	Spectrogram 1	1	81492.390750000	81497.031750000	34.0	120.0	1.0000	
